Position,Player,Age,Market Value,Club,Gameday,H/A,Status,Match ID
Defensive Midfield,Georges Eo,23,,Paris FC,"13. Matchday | Fri, 10/27/72   |  8:30 PM",Home,Starting,3841025
Attacking Midfield,Daniel Horlaville,27,,Paris FC,"13. Matchday | Fri, 10/27/72   |  8:30 PM",Home,Starting,3841025
Attack,Jean-Claude Bras,26,,Paris FC,"13. Matchday | Fri, 10/27/72   |  8:30 PM",Home,Starting,3841025
Attack,Michel Prost,26,,Paris FC,"13. Matchday | Fri, 10/27/72   |  8:30 PM",Home,Starting,3841025
Defender,Daniel Solas,26,,Paris FC,"13. Matchday | Fri, 10/27/72   |  8:30 PM",Home,Substitute,3841025
Goalkeeper,Christian Montès,30,,RC Strasbourg Alsace,"13. Matchday | Fri, 10/27/72   |  8:30 PM",Away,Starting,3841025
Sweeper,André Burkhard,21,,RC Strasbourg Alsace,"13. Matchday | Fri, 10/27/72   |  8:30 PM",Away,Starting,3841025
Centre-Back,Maurice Serrus,27,,RC Strasbourg Alsace,"13. Matchday | Fri, 10/27/72   |  8:30 PM",Away,Starting,3841025
Left-Back,Dario Grava,23,,RC Strasbourg Alsace,"13. Matchday | Fri, 10/27/72   |  8:30 PM",Away,Starting,3841025
Right-Back,Gérald Zamojski,24,,RC Strasbourg Alsace,"13. Matchday | Fri, 10/27/72   |  8:30 PM",Away,Starting,3841025
Defensive Midfield,Jean-Claude Berthommier,23,,RC Strasbourg Alsace,"13. Matchday | Fri, 10/27/72   |  8:30 PM",Away,Starting,3841025
Attacking Midfield,Michel Sénéchal,22,,RC Strasbourg Alsace,"13. Matchday | Fri, 10/27/72   |  8:30 PM",Away,Starting,3841025
Attacking Midfield,Heinz van Haaren,32,,RC Strasbourg Alsace,"13. Matchday | Fri, 10/27/72   |  8:30 PM",Away,Starting,3841025
Left Winger,Yvan Roy,28,,RC Strasbourg Alsace,"13. Matchday | Fri, 10/27/72   |  8:30 PM",Away,Starting,3841025
Left Winger,Gérard Hausser,30,,RC Strasbourg Alsace,"13. Matchday | Fri, 10/27/72   |  8:30 PM",Away,Starting,3841025
Second Striker,Marc Molitor,24,,RC Strasbourg Alsace,"13. Matchday | Fri, 10/27/72   |  8:30 PM",Away,Starting,3841025
Goalkeeper,Ilija Pantelic,30,,Sporting Étoile Club Bastia ,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841026
Defender,Jean-Louis Luccini,23,,Sporting Étoile Club Bastia ,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841026
Defender,Victor Mosa,27,,Sporting Étoile Club Bastia ,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841026
Centre-Back,Jean-Louis Hodoul,26,,Sporting Étoile Club Bastia ,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841026
midfield,Denis Bauda,25,,Sporting Étoile Club Bastia ,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841026
midfield,Georges Calmettes,30,,Sporting Étoile Club Bastia ,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841026
midfield,Jean-Pierre Giordani,26,,Sporting Étoile Club Bastia ,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841026
Attacking Midfield,Claude Papi,23,,Sporting Étoile Club Bastia ,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841026
Attack,Marc Kanyan Case,30,,Sporting Étoile Club Bastia ,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841026
Attack,Serge Lenoir,25,,Sporting Étoile Club Bastia ,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841026
Centre-Forward,François Félix,23,,Sporting Étoile Club Bastia ,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841026
Defender,Jean-Claude Tosi,25,,Sporting Étoile Club Bastia ,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Substitute,3841026
Goalkeeper,René Gallina,27,,Angers SCO,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841026
Defender,Pierre Bourdel,32,,Angers SCO,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841026
Defender,Baudouin Le Chatellier,21,,Angers SCO,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841026
Centre-Back,Patrick Brulez,21,,Angers SCO,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841026
midfield,Jean-Yves Lecoeur,24,,Angers SCO,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841026
Attacking Midfield,Albert Poli,27,,Angers SCO,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841026
Attacking Midfield,Jean-Marc Guillou,26,,Angers SCO,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841026
Attack,Guy Lassalette,28,,Angers SCO,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841026
Left Winger,Bosko Antic,27,,Angers SCO,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841026
Centre-Forward,Éric Edwige,27,,Angers SCO,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841026
Centre-Forward,Jean-Paul Gaidoz,30,,Angers SCO,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841026
Attack,Michel Cassan,23,,Angers SCO,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Substitute,3841026
Goalkeeper,Georges Carnus,30,,Olympique Marseille,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841027
Sweeper,Bernard Bosquier,30,,Olympique Marseille,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841027
Sweeper,Marius Trésor,22,,Olympique Marseille,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841027
Left-Back,Edouard Kula,27,,Olympique Marseille,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841027
Right-Back,Jules Zvunka,31,,Olympique Marseille,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841027
Defensive Midfield,Jacky Novi,26,,Olympique Marseille,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841027
Right Midfield,Joseph Bonnel,33,,Olympique Marseille,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841027
Attacking Midfield,Gilbert Gress,30,,Olympique Marseille,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841027
Left Winger,Albert Emon,19,,Olympique Marseille,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841027
Right Winger,Roger Magnusson,27,,Olympique Marseille,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841027
Centre-Forward,Josip Skoblar,31,,Olympique Marseille,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841027
Centre-Back,Daniel Leclercq,23,,Olympique Marseille,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Substitute,3841027
Goalkeeper,Christian Laudu,26,,Red Star FC,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841027
Defender,Guy Garrigues,24,,Red Star FC,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841027
Defender,Jacques Glyczinski,28,,Red Star FC,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841027
Sweeper,Serge Besnard,23,,Red Star FC,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841027
midfield,Antonio Ameijenda,24,,Red Star FC,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841027
midfield,Christian Donnat,25,,Red Star FC,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841027
midfield,José Guillolet,25,,Red Star FC,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841027
midfield,Jacques Mouilleron,32,,Red Star FC,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841027
Attack,Hugo González,23,,Red Star FC,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841027
Right Winger,Bernard Garcia,23,,Red Star FC,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841027
Centre-Forward,Robert Pintenat,24,,Red Star FC,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841027
Second Striker,Jacky Simon,31,,Red Star FC,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Substitute,3841027
Goalkeeper,Jean-Paul Bertrand-Demanes,20,,FC Nantes,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841028
Centre-Back,Bernard Gardon,20,,FC Nantes,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841028
Left-Back,Gabriel De Michèle,31,,FC Nantes,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841028
Right-Back,Jean-Claude Osman,25,,FC Nantes,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841028
midfield,Michel Pech,26,,FC Nantes,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841028
Defensive Midfield,Henri Michel,25,,FC Nantes,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841028
Left Midfield,Claude Arribas,21,,FC Nantes,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841028
Attacking Midfield,Gilles Rampillon,19,,FC Nantes,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841028
Left Winger,Erich Maas,31,,FC Nantes,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841028
Right Winger,Bernard Blanchet,28,,FC Nantes,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841028
Centre-Forward,Ángel Marcos,29,,FC Nantes,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841028
Sweeper,Patrice Rio,24,,FC Nantes,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Substitute,3841028
Goalkeeper,Marcel Aubour,32,,Stade Reims,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841028
Centre-Back,Jean-François Jodar,22,,Stade Reims,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841028
Centre-Back,César-Auguste Laraignée,23,,Stade Reims,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841028
Right-Back,René Masclaux,26,,Stade Reims,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841028
midfield,Richard Krawczyk,25,,Stade Reims,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841028
midfield,Jacques Robert,22,,Stade Reims,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841028
midfield,Roberto Zywica,25,,Stade Reims,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841028
Attacking Midfield,Bernard Lech,26,,Stade Reims,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841028
Attack,Alain Richard,25,,Stade Reims,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841028
Attack,Robert Rico,27,,Stade Reims,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841028
Centre-Forward,Delio Onnis,24,,Stade Reims,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841028
Goalkeeper,Daniel Bernard,23,,Stade Rennais FC,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841029
Defender,Louis Cardiet,29,,Stade Rennais FC,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841029
Defender,Alain Cosnard,28,,Stade Rennais FC,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841029
Centre-Back,Bernard Gouëffic,25,,Stade Rennais FC,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841029
Centre-Back,Alain Rizzo,23,,Stade Rennais FC,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841029
midfield,Hervé Guermeur,23,,Stade Rennais FC,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841029
Central Midfield,Pierre Garcia,29,,Stade Rennais FC,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841029
Attacking Midfield,Raymond Keruzoré,23,,Stade Rennais FC,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841029
Attack,Daniel David,23,,Stade Rennais FC,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841029
Attack,Réginald Dortomb,27,,Stade Rennais FC,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841029
Centre-Forward,Fantamady Keita,23,,Stade Rennais FC,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841029
Goalkeeper,Paul-Charles Lestringuez,24,,AC Ajaccio,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841029
Centre-Back,Rolland Courbis,19,,AC Ajaccio,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841029
Right-Back,René Le Lamer,24,,AC Ajaccio,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841029
midfield,Michel Albaladéjo,22,,AC Ajaccio,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841029
midfield,Serge Dubreucq,23,,AC Ajaccio,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841029
midfield,Gabriel Latour,28,,AC Ajaccio,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841029
midfield,Claude Le Roy,24,,AC Ajaccio,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841029
Defensive Midfield,Robert Buigues,22,,AC Ajaccio,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841029
Defensive Midfield,Diego Garzitto,22,,AC Ajaccio,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841029
Left Winger,Lambert Verdonk,28,,AC Ajaccio,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841029
Centre-Forward,François M'Pelé,25,,AC Ajaccio,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841029
Attack,Patrice Kervarrec,24,,AC Ajaccio,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Substitute,3841029
Goalkeeper,Pierre Tordo,32,,CS Sedan-Ardennes,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841030
Defender,Jacky Beaurain,23,,CS Sedan-Ardennes,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841030
Sweeper,Jean-Pierre Borgoni,25,,CS Sedan-Ardennes,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841030
midfield,Michel Cardoni,29,,CS Sedan-Ardennes,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841030
midfield,Jacky Le Bihan,25,,CS Sedan-Ardennes,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841030
Defensive Midfield,Marcello Farrabi,22,,CS Sedan-Ardennes,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841030
Defensive Midfield,Jean-Claude Médot,26,,CS Sedan-Ardennes,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841030
Attacking Midfield,Ivica Osim,31,,CS Sedan-Ardennes,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841030
Attack,Michel Collinet,23,,CS Sedan-Ardennes,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841030
Left Winger,Serge Dellamore,22,,CS Sedan-Ardennes,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841030
Left Winger,Yves Mariot,24,,CS Sedan-Ardennes,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841030
Goalkeeper,Dominique Baratelli,24,,OGC Nice,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841030
Defender,Francis Camerini,24,,OGC Nice,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841030
Defender,Francis Isnard,27,,OGC Nice,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841030
Centre-Back,André Chorda,34,,OGC Nice,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841030
midfield,Jean-François Douis,22,,OGC Nice,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841030
midfield,Leif Eriksson,30,,OGC Nice,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841030
Central Midfield,Jean-Noël Huck,23,,OGC Nice,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841030
Attack,Bernard Castellani,17,,OGC Nice,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841030
Right Winger,Charly Loubet,26,,OGC Nice,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841030
Centre-Forward,Hervé Revelli,26,,OGC Nice,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841030
Centre-Forward,Dick van Dijk,26,,OGC Nice,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841030
Goalkeeper,Eugène Battmann,32,,FC Sochaux-Montbéliard,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841031
Defender,Abdel Djadaoui,25,,FC Sochaux-Montbéliard,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841031
Defender,Laszlo Seles,29,,FC Sochaux-Montbéliard,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841031
Defender,Marcel Wassmer,23,,FC Sochaux-Montbéliard,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841031
Centre-Back,Gérard Burcklé,24,,FC Sochaux-Montbéliard,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841031
Right-Back,Albert Vanucci,25,,FC Sochaux-Montbéliard,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841031
Defensive Midfield,Vojislav Melić,32,,FC Sochaux-Montbéliard,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841031
Attack,André Perrin,31,,FC Sochaux-Montbéliard,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841031
Right Winger,Jean-Pierre Guinot,29,,FC Sochaux-Montbéliard,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841031
Right Winger,Léon Maier,20,,FC Sochaux-Montbéliard,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841031
Centre-Forward,Bernard Goraguer,24,,FC Sochaux-Montbéliard,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841031
Goalkeeper,Ivan Ćurković,28,,AS Saint-Étienne,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841031
Sweeper,Christian Lopez,19,,AS Saint-Étienne,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841031
Centre-Back,Osvaldo Piazza,25,,AS Saint-Étienne,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841031
Right-Back,Pierre Repellini,22,,AS Saint-Étienne,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841031
Right-Back,Gérard Janvion,19,,AS Saint-Étienne,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841031
midfield,José Broissart,25,,AS Saint-Étienne,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841031
Central Midfield,Jacques Santini,20,,AS Saint-Étienne,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841031
Attacking Midfield,Jean-Michel Larqué,25,,AS Saint-Étienne,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841031
Left Winger,Georges Bereta,26,,AS Saint-Étienne,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841031
Left Winger,Patrick Revelli,21,,AS Saint-Étienne,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841031
Right Winger,Patrick Parizon,22,,AS Saint-Étienne,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841031
Defensive Midfield,Aimé Jacquet,30,,AS Saint-Étienne,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Substitute,3841031
Goalkeeper,Dominique Dropsy,20,,US Valenciennes-Anzin,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841032
Centre-Back,Michel Joly,23,,US Valenciennes-Anzin,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841032
Left-Back,Jacky Duguépéroux,24,,US Valenciennes-Anzin,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841032
Left-Back,Daniel Jolis,26,,US Valenciennes-Anzin,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841032
midfield,André Coustillet,27,,US Valenciennes-Anzin,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841032
midfield,Pierre Neubert,20,,US Valenciennes-Anzin,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841032
midfield,Gérard Verstraete,20,,US Valenciennes-Anzin,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841032
Attack,Félix Burdino,27,,US Valenciennes-Anzin,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841032
Attack,Jean-Marc Giachetti,20,,US Valenciennes-Anzin,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841032
Right Winger,Patrick Jeskowiak,18,,US Valenciennes-Anzin,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841032
Centre-Forward,Joseph Yegba Maya,28,,US Valenciennes-Anzin,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Starting,3841032
Left-Back,Antoine Garceran,22,,US Valenciennes-Anzin,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Home,Substitute,3841032
Goalkeeper,Johnny Schuth,30,,FC Metz,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841032
Defender,Michel Baulier,23,,FC Metz,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841032
Centre-Back,Fernand Jeitz,27,,FC Metz,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841032
Centre-Back,Joël Muller,20,,FC Metz,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841032
Right-Back,Victor Zvunka,20,,FC Metz,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841032
midfield,Daniel Bourgeois,28,,FC Metz,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841032
midfield,Jacques Pauvert,25,,FC Metz,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841032
Attacking Midfield,Francis Piasecki,21,,FC Metz,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841032
Left Winger,André Tota,21,,FC Metz,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841032
Right Winger,Jean-Louis Massé,28,,FC Metz,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841032
Centre-Forward,Nestor Combin,31,,FC Metz,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Starting,3841032
midfield,Jésus Fandino,24,,FC Metz,"13. Matchday | Sat, 10/28/72   |  8:00 PM",Away,Substitute,3841032
Goalkeeper,André Moreira,27,€1.00m,Grasshopper Club Zurich,"19. Matchday | Sat, 2/4/23   |  6:00 PM",Home,Starting,3841033
Centre-Back,Tomás Ribeiro,23,€1.50m,Grasshopper Club Zurich,"19. Matchday | Sat, 2/4/23   |  6:00 PM",Home,Starting,3841033
Centre-Back,Ayumu Seko,22,€1.30m,Grasshopper Club Zurich,"19. Matchday | Sat, 2/4/23   |  6:00 PM",Home,Starting,3841033
Left-Back,Dominik Schmid,24,€1.20m,Grasshopper Club Zurich,"19. Matchday | Sat, 2/4/23   |  6:00 PM",Home,Starting,3841033
Right-Back,Nadjack,28,€250k,Grasshopper Club Zurich,"19. Matchday | Sat, 2/4/23   |  6:00 PM",Home,Starting,3841033
Defensive Midfield,Tsiy Ndenge,25,€800k,Grasshopper Club Zurich,"19. Matchday | Sat, 2/4/23   |  6:00 PM",Home,Starting,3841033
Central Midfield,Christian Herc,24,€1.30m,Grasshopper Club Zurich,"19. Matchday | Sat, 2/4/23   |  6:00 PM",Home,Starting,3841033
Central Midfield,Hayao Kawabe,27,€2.00m,Grasshopper Club Zurich,"19. Matchday | Sat, 2/4/23   |  6:00 PM",Home,Starting,3841033
Left Winger,Filipe de Carvalho,19,€400k,Grasshopper Club Zurich,"19. Matchday | Sat, 2/4/23   |  6:00 PM",Home,Starting,3841033
Right Winger,Petar Pusic,24,€600k,Grasshopper Club Zurich,"19. Matchday | Sat, 2/4/23   |  6:00 PM",Home,Starting,3841033
Centre-Forward,Giotto Morandi,23,€1.20m,Grasshopper Club Zurich,"19. Matchday | Sat, 2/4/23   |  6:00 PM",Home,Starting,3841033
Goalkeeper,Justin Hammel,22,€500k,Grasshopper Club Zurich,"19. Matchday | Sat, 2/4/23   |  6:00 PM",Home,Substitute,3841033
Centre-Back,Georg Margreitter,34,€200k,Grasshopper Club Zurich,"19. Matchday | Sat, 2/4/23   |  6:00 PM",Home,Substitute,3841033
Centre-Back,Noah Loosli,26,€600k,Grasshopper Club Zurich,"19. Matchday | Sat, 2/4/23   |  6:00 PM",Home,Substitute,3841033
Defensive Midfield,Amir Abrashi,32,€300k,Grasshopper Club Zurich,"19. Matchday | Sat, 2/4/23   |  6:00 PM",Home,Substitute,3841033
Right Midfield,Bendegúz Bolla,23,€3.00m,Grasshopper Club Zurich,"19. Matchday | Sat, 2/4/23   |  6:00 PM",Home,Substitute,3841033
Attacking Midfield,Dion Kacuri,18,€200k,Grasshopper Club Zurich,"19. Matchday | Sat, 2/4/23   |  6:00 PM",Home,Substitute,3841033
Attacking Midfield,Meritan Shabani,23,€300k,Grasshopper Club Zurich,"19. Matchday | Sat, 2/4/23   |  6:00 PM",Home,Substitute,3841033
Centre-Forward,Sang-bin Jeong,20,€850k,Grasshopper Club Zurich,"19. Matchday | Sat, 2/4/23   |  6:00 PM",Home,Substitute,3841033
Centre-Forward,Renat Dadashov,23,€800k,Grasshopper Club Zurich,"19. Matchday | Sat, 2/4/23   |  6:00 PM",Home,Substitute,3841033
Goalkeeper,Marwin Hitz,35,€750k,FC Basel 1893,"19. Matchday | Sat, 2/4/23   |  6:00 PM",Away,Starting,3841033
Centre-Back,Kasim Adams,27,€1.50m,FC Basel 1893,"19. Matchday | Sat, 2/4/23   |  6:00 PM",Away,Starting,3841033
Centre-Back,Andy Pelmard,22,€3.50m,FC Basel 1893,"19. Matchday | Sat, 2/4/23   |  6:00 PM",Away,Starting,3841033
Left-Back,Riccardo Calafiori,20,€3.50m,FC Basel 1893,"19. Matchday | Sat, 2/4/23   |  6:00 PM",Away,Starting,3841033
Right-Back,Michael Lang,31,€500k,FC Basel 1893,"19. Matchday | Sat, 2/4/23   |  6:00 PM",Away,Starting,3841033
